"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:3mNbESTcSwgN0qSr0I4Vzi","After All","spotify:artist:6LLYwvo2N1nDcUvyw9XPGN","The Franklin Electric","spotify:album:2wEtYCTlmYyCZFQDSWc3GP","After All","spotify:artist:6LLYwvo2N1nDcUvyw9XPGN","The Franklin Electric","2021-01-22","https://i.scdn.co/image/ab67616d0000b273f2b2a4ff7727dd3b0b75b82b","1","1","231280","","false","31","spotify:user:","2022-02-14T19:06:03Z","canadian indie folk,indie quebecois","0.409","0.322","0","-14.707","1","0.0361","0.924","0.0696","0.107","0.395","103.638","4","","Nettwerk Records","C © 2021 The Franklin Electric under exclusive license to Nettwerk Music Group Inc., P ℗ 2021 The Franklin Electric under exclusive license to Nettwerk Music Group Inc."
"spotify:track:5NtmfJwkA0AXsp2WWHviPn","So My Darling - Acoustic","spotify:artist:4wrzxtBZw20ufDstKyTnnP","Rachel Chinouriri","spotify:album:2FceNexUuKIatc3YFEq08L","So My Darling (Acoustic)","spotify:artist:4wrzxtBZw20ufDstKyTnnP","Rachel Chinouriri","2022-01-14","https://i.scdn.co/image/ab67616d0000b273d65a3bc36e7ae7f636a31530","1","1","228922","https://p.scdn.co/mp3-preview/6dcc9c583939b0de73a08edf3e0f20b4580d147b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:","2022-02-14T19:06:03Z","uk pop","0.568","0.238","9","-11.111","1","0.0457","0.907","0.00000821","0.135","0.563","137.958","4","","Parlophone UK","C Under exclusive licence to Parlophone Records Limited, © 2022 Atlas Artists, P Under exclusive licence to Parlophone Records Limited, ℗ 2022 Atlas Artists"
"spotify:track:3GVCqeU1ckkSJtY86bwGSs","For All You Give (feat. Lucy Rose)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl","The Paper Kites, Lucy Rose","spotify:album:3cukLP76M7U4Lg6iIOFUmf","For All You Give (feat. Lucy Rose)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl","The Paper Kites, Lucy Rose","2020-08-21","https://i.scdn.co/image/ab67616d0000b2736b96dc4570cb8852043f5b2a","1","1","191234","https://p.scdn.co/mp3-preview/7df905eac2ec7d76bf5d964ee9fb883b24b0b030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2022-02-14T19:06:03Z","australian indie folk,indie folk,pop rock,stomp and holler,ambient folk,british singer-songwriter,indie folk","0.498","0.141","11","-17.14","0","0.0386","0.956","0.00348","0.109","0.352","139.099","4","","Nettwerk Records","C © 2020 The Paper Kites under exclusive license to Nettwerk Music Group Inc., P ℗ 2020 The Paper Kites under exclusive license to Nettwerk Music Group Inc."
"spotify:track:2xo3D4eKXs19ISgTcICbua","Soul Mate","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","spotify:album:3pFB2FG0kMs3MhfDfcjHRr","Soul Mate","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","2021-04-23","https://i.scdn.co/image/ab67616d0000b2734681056ade9069257a90bf24","1","1","237780","","false","4","spotify:user:","2022-02-14T19:06:03Z","indie pop,scandipop,swedish indie folk","0.429","0.371","1","-11.803","1","0.0351","0.768","0.00181","0.119","0.305","129.842","4","","Flower Money Records","C 2021 Flower Money Records, P 2021 Flower Money Records"
"spotify:track:3cmcy7BwekXhIzysIdhLng","Reckless Lover - Acoustic","spotify:artist:3IaqL9bsZtYJkqNLiovVho","Handsome Ghost","spotify:album:20cMOMSw2TBjDcY1QYJmqX","Reckless Lover (Acoustic)","spotify:artist:3IaqL9bsZtYJkqNLiovVho","Handsome Ghost","2018-03-09","https://i.scdn.co/image/ab67616d0000b2739630b6172c892880ab816a86","1","1","240579","https://p.scdn.co/mp3-preview/23d0153f5eceb019087176bdc98f6580e83cb614?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:","2022-02-14T19:06:03Z","hopebeat,indie anthem-folk,indie electropop,indie poptimism,indiecoustica,nyc pop","0.633","0.222","10","-10.381","1","0.0301","0.855","0","0.107","0.61","111.411","4","","Photo Finish Records","C © 2018 Photo Finish Records, P ℗ 2018 Photo Finish Records"
"spotify:track:1KHdq8NK9QxnGjdXb55NiG","Falling in Love at a Coffee Shop","spotify:artist:1whjlG0NSaQytgDIWz10GS","Landon Pigg","spotify:album:1fFFfcxhKi0kSPhm8kdOuf","The Boy Who Never","spotify:artist:1whjlG0NSaQytgDIWz10GS","Landon Pigg","2009-09-24","https://i.scdn.co/image/ab67616d0000b27340f1af522b0500805a6dde2b","1","4","244986","https://p.scdn.co/mp3-preview/9a1b26c2a988d84485d6b1587d1ddeae459ffcb0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2022-02-14T19:06:03Z","acoustic pop,neo mellow","0.489","0.561","4","-7.933","1","0.0274","0.2","0.0000456","0.179","0.238","83.457","3","","RCA Records Label","P (P) 2009 RCA/JIVE Label Group, a unit of Sony Music Entertainment"
"spotify:track:2xuNO2twEAziI59xyKYxzZ","With You","spotify:artist:28PfPnmxT8rQJiLEByR81N","Cujo Moon","spotify:album:4FmaIvv5uBPgwrm8v7tbjJ","With You","spotify:artist:28PfPnmxT8rQJiLEByR81N","Cujo Moon","2020-09-11","https://i.scdn.co/image/ab67616d0000b2735ec2f48291ef36b6fee3dced","1","1","211517","https://p.scdn.co/mp3-preview/2614bf495a4583490b0212c845adb6e3abae8a04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-02-14T19:06:03Z","modern indie folk","0.438","0.383","2","-12.527","1","0.0322","0.655","0.0133","0.127","0.322","83.823","4","","Cujo Moon / Tone Tree Music","C 2020 Cujo Moon / Tone Tree Music, P 2020 Cujo Moon / Tone Tree Music"
"spotify:track:7gDNQLV9cr8449LFrQbk5J","San Luis","spotify:artist:5sXaGoRLSpd7VeyZrLkKwt","Gregory Alan Isakov","spotify:album:5K7PZiOlAn8sxxhh0QTFuJ","Evening Machines","spotify:artist:5sXaGoRLSpd7VeyZrLkKwt","Gregory Alan Isakov","2018-10-05","https://i.scdn.co/image/ab67616d0000b27322c614bdaf27ea223bcb2add","1","2","272346","https://p.scdn.co/mp3-preview/8f791306e81307c99a084a150505c74a34ff3a43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:","2022-02-14T19:06:03Z","indie folk,pop folk,stomp and flutter,stomp and holler","0.567","0.434","7","-12.755","0","0.0349","0.86","0.257","0.115","0.254","82.459","4","","Suitcase Town Music under exclusive license to Dualtone Music Group, Inc.","C 2018 Suitcase Town Music under exclusive license to Dualtone Music Group, Inc., P 2018 Suitcase Town Music under exclusive license to Dualtone Music Group, Inc."
"spotify:track:6ypzSoz38iTjCDIqyLpEbT","All","spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO","JOSEPH","spotify:album:0JAZgcmrevl34g6mwSJdzl","Stay Awake","spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO","JOSEPH","2017-09-08","https://i.scdn.co/image/ab67616d0000b273a85145a3b3000e82e58a7953","1","1","204916","","false","0","spotify:user:","2022-02-14T19:06:03Z","folk-pop,indie folk,new americana,stomp and holler","0.51","0.303","2","-9.122","1","0.027","0.829","0.0000636","0.115","0.211","137.917","4","","ATO Records","C © 2017 ATO Records, LLC, All Rights Reserved., P ℗ 2017 ATO Records, LLC, All Rights Reserved."
"spotify:track:42UaitnwvuKqNcD5Oa2HlD","Thinking 'Bout Love","spotify:artist:59sBwR0jPSTrbMtuTkRPN5","Wild Rivers","spotify:album:5OVxLrOoXXD2HSKkQNqhQW","Songs to Break Up To","spotify:artist:59sBwR0jPSTrbMtuTkRPN5","Wild Rivers","2020-05-01","https://i.scdn.co/image/ab67616d0000b273b81e9c59c2ccdf2df994611e","1","5","199391","https://p.scdn.co/mp3-preview/6875d7ce006bf1e6e1d3e6db3e271237af3dd158?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:","2022-02-14T19:06:03Z","folk-pop,indie folk,indiecoustica,new americana,stomp and holler","0.733","0.324","5","-8.122","1","0.033","0.479","0","0.067","0.388","141.8","4","","Nettwerk Music Group","C 2020 Wild Rivers Ltd. under exclusive license to Nettwerk Music Group Inc., P 2020 Wild Rivers Ltd. under exclusive license to Nettwerk Music Group Inc."
"spotify:track:4gOTaNIKkSBqnBujjTcdFz","Cigarettes","spotify:artist:34482S5nfxR441wcnVfrHi","Noah Gundersen","spotify:album:2PEyN86A4VHw6MR4uT5Tdq","Ledges","spotify:artist:34482S5nfxR441wcnVfrHi","Noah Gundersen","2014-02-11","https://i.scdn.co/image/ab67616d0000b27373116fdacc1a5dd794f1ad8e","1","8","340773","","false","0","spotify:user:","2022-02-14T19:06:03Z","acoustic pop,alternative roots rock,indie folk,stomp and holler","0.521","0.241","7","-10.866","1","0.0424","0.533","0.000184","0.129","0.0982","120.301","4","","Noah Gundersen Music","C 2014 Noah Gundersen Music, P (P) 2014 Noah Gundersen Music. Under exclusive license to Dualtone Music Group, Inc"
"spotify:track:5E8MFkrcyd9w621kmLhDFO","Hearts","spotify:artist:7bPs6jf983f0bjRAt1yxDM","Patrick Watson","spotify:album:4MdPpRGC3wjAI23bXGClnZ","Love Songs For Robots","spotify:artist:7bPs6jf983f0bjRAt1yxDM","Patrick Watson","2015-05-11","https://i.scdn.co/image/ab67616d0000b27397c7f79ca87cc39353db45eb","1","4","292953","https://p.scdn.co/mp3-preview/4b30030c89cc4935d065abe52b28507152a5f628?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2022-02-14T19:06:03Z","chamber pop","0.352","0.622","0","-11.012","1","0.0378","0.417","0.477","0.125","0.299","143.371","4","","Domino Recording Co","C 2015 Secret City Records Inc. under exclusive license to Domino Recording Co Ltd, P 2015 Secret City Records Inc. under exclusive license to Domino Recording Co Ltd"
"spotify:track:7gYiZXvvD8H6f0lEvLUQHD","Sail on the Water","spotify:artist:5dUUxJQg27XaHdKyLYwNg5","Molly Parden","spotify:album:0RiF9qA2En4shWcPAC5Pz5","Sail on the Water","spotify:artist:5dUUxJQg27XaHdKyLYwNg5","Molly Parden","2017-11-17","https://i.scdn.co/image/ab67616d0000b2738eacc3388c7e3544c16cf52a","1","1","261141","https://p.scdn.co/mp3-preview/a0d9c8bb104701ffee2a0afa914f645d502621ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-02-14T19:06:03Z","indie folk,new americana","0.602","0.506","2","-9.046","1","0.0273","0.687","0.0263","0.177","0.312","126.962","4","","Molly Parden / Tone Tree Music","C 2017 Molly Parden / Tone Tree Music, P 2017 Molly Parden / Tone Tree Music"
"spotify:track:0jncXf6jewaysWY90QkzNV","Wedding Song","spotify:artist:6ps9u0MZquDDBReh8XuBeY","Andrea von Kampen","spotify:album:4iTfIM0YixQgp8s0QAN0xJ","That Spell","spotify:artist:6ps9u0MZquDDBReh8XuBeY","Andrea von Kampen","2021-08-06","https://i.scdn.co/image/ab67616d0000b273b72c90c83e17258c3717bd37","1","9","184706","https://p.scdn.co/mp3-preview/4897153e522d222003fabed3f4e25b325a9738ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2022-02-14T19:06:03Z","indie folk,indiecoustica,new americana,pop folk","0.378","0.178","8","-14.401","0","0.0328","0.933","0.00043","0.115","0.241","159.994","4","","Fantasy","C © 2021 Fantasy Records, Distributed by Concord., P ℗ 2021 Fantasy Records, Distributed by Concord."
"spotify:track:250RLekaiL1q9qZer975Eg","If We Were Vampires","spotify:artist:3Lg3FGwBxOGuefqekQzRUf","Jason Isbell and the 400 Unit","spotify:album:0gYLr4tpPpRrPg2WIS64jw","The Nashville Sound","spotify:artist:3Lg3FGwBxOGuefqekQzRUf","Jason Isbell and the 400 Unit","2017-06-16","https://i.scdn.co/image/ab67616d0000b2738aac8a5f5e60ea65ec028392","1","5","215563","https://p.scdn.co/mp3-preview/3e54549f60e8a8743b8e603f1914c59b0ffb2c7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2022-02-14T19:06:03Z","alternative country,deep new americana,folk,new americana,roots rock,stomp and holler","0.629","0.208","5","-16.225","1","0.0324","0.824","0.0000037","0.107","0.685","96.609","4","","Southeastern Records","C (C) 2017 Southeastern Records, P (P) 2017 Southeastern Records"
"spotify:track:48HT7Zzd3We4ZjG82lsbdK","Arms","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","spotify:album:52nbX1xWBxOQrFSCqepCUz","On the Train Ride Home","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","2018-04-18","https://i.scdn.co/image/ab67616d0000b27384d018c392f9d31c6d5e66e4","1","3","203560","https://p.scdn.co/mp3-preview/c79d0b9251932c0d94c05f52fb63c913fc7e2897?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2022-02-14T19:06:03Z","australian indie folk,indie folk,pop rock,stomp and holler","0.41","0.141","2","-18.564","1","0.0337","0.931","0.0898","0.118","0.239","149.884","4","","Nettwerk Records","C © 2018 The Paper Kites under exclusive license to Nettwerk Music Group Inc., P ℗ 2018 The Paper Kites under exclusive license to Nettwerk Music Group Inc."
"spotify:track:0Bq1REhXXSEvKwH91K3nWc","With You","spotify:artist:5Ld19xtpAR80G2boTcHaVx","Harrison Storm","spotify:album:2Q3BIgHqKOmCz0gSeaLnr6","Be Slow","spotify:artist:5Ld19xtpAR80G2boTcHaVx","Harrison Storm","2020-12-04","https://i.scdn.co/image/ab67616d0000b27307647a2cb791c0a847b96767","1","1","216596","https://p.scdn.co/mp3-preview/f95427ce1c041efea04ce018f5aefe0605ab2faf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-02-14T19:06:03Z","indie anthem-folk,indie folk","0.533","0.367","2","-11.208","1","0.0521","0.858","0.00803","0.0836","0.29","73.946","4","","Nettwerk Records","C © 2020 Harrison Storm under exclusive license to Nettwerk Music Group Inc., P ℗ 2020 Harrison Storm under exclusive license to Nettwerk Music Group Inc."
"spotify:track:4zP4mkNgtK75UsscbVsVyZ","Thirty","spotify:artist:39ZEMGRv3pIYTYKEhr4Abu","The Weather Station","spotify:album:4y3zrJympvQWVLfVGAe626","Thirty","spotify:artist:39ZEMGRv3pIYTYKEhr4Abu","The Weather Station","2017-07-19","https://i.scdn.co/image/ab67616d0000b2734e5e046e4513c8a37551e244","1","1","220253","","false","0","spotify:user:","2022-02-14T19:06:03Z","art pop,chamber pop,chamber psych,indie folk,indie pop,indie rock,modern folk rock","0.403","0.553","0","-8.738","1","0.0552","0.685","0.0000385","0.228","0.543","162.581","4","","Paradise of Bachelors","C 2017 Paradise of Bachelors, P 2017 Paradise of Bachelors"
"spotify:track:6SRzKq8y1qHT2aSKphQ03C","Everything's Fine","spotify:artist:7rvB7ONJSqlmaCrcbhelir","Jamie Drake","spotify:album:3OZkBeZ9S4LDYvmn3jQ9kZ","Everything's Fine","spotify:artist:7rvB7ONJSqlmaCrcbhelir","Jamie Drake","2018-08-09","https://i.scdn.co/image/ab67616d0000b27344eb2c23aaa5ab9631bbe2b4","1","1","209160","https://p.scdn.co/mp3-preview/e5f214c107b21d5f95a0ba03ec9d9d8861e83512?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2022-02-14T19:06:03Z","la pop","0.484","0.417","4","-8.956","0","0.0326","0.832","0.000199","0.0723","0.156","117.895","4","","Jamie Drake","C 2018 Jamie Drake, P 2018 Jamie Drake"
"spotify:track:1ct2wAU6FAIIGhfw8EsnKA","Chandelier Love","spotify:artist:3kyJ9Dtcfsww8eXKdmLvtf","Nathan Reich","spotify:album:7rnzB9PcNqoE3A0JrYXh3s","All Night Pharmacy","spotify:artist:3kyJ9Dtcfsww8eXKdmLvtf","Nathan Reich","2013-03-14","https://i.scdn.co/image/ab67616d0000b27304f43c6a08cf917e6aefd08d","1","4","263880","https://p.scdn.co/mp3-preview/d08b489e7af8348802770668b3ab0babb5144b63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2022-02-14T19:06:03Z","","0.433","0.324","3","-10.831","1","0.0298","0.814","0.372","0.31","0.298","111.549","4","","Nathan Reich","C 2013 Nathan Reich, P 2013 Nathan Reich"
"spotify:track:7zoUIgt7MNXXaTVT52TN3M","There Was A Time","spotify:artist:675tsBPpaZtqyiBwEf3ZEP","Watchhouse","spotify:album:3A6DYcbcB9vrZr7134jFQ7","This Side Of Jordan","spotify:artist:675tsBPpaZtqyiBwEf3ZEP","Watchhouse","2013-08-20","https://i.scdn.co/image/ab67616d0000b2738060617640f2acb365127c27","1","3","254080","","false","0","spotify:user:","2022-02-14T19:06:03Z","deep new americana,folk,new americana,north carolina roots,progressive bluegrass,stomp and holler","0.514","0.271","0","-9.408","1","0.0289","0.885","0.0324","0.119","0.272","133.838","4","","Yep Roc Records","C 2013 Mandolin Orange, P 2013 Two Vans / Riff City"
"spotify:track:25FoplCa9QqSc8ohE6gzAs","Two of Us on the Run","spotify:artist:1WrqUPWlHN5FXCRcQgrkas","Lucius","spotify:album:3FbnUTejfWegwYtIS8SRql","Wildewoman (Deluxe Edition)","spotify:artist:1WrqUPWlHN5FXCRcQgrkas","Lucius","2014-10-14","https://i.scdn.co/image/ab67616d0000b273a1f0b6408e62fcc7b789d323","1","7","275628","","false","0","spotify:user:","2022-02-14T19:06:03Z","chamber pop,indie folk,indie pop,stomp and holler","0.441","0.283","2","-9.092","1","0.0304","0.765","0.0348","0.076","0.225","79.664","4","","Mom & Pop Music","C (C) 2014 Mom + Pop, P (P) 2013 Mom + Pop"
"spotify:track:3tsrOkDmaJg60XJMkEmYpp","Golden (Acoustic)","spotify:artist:5n9jfCRA7AFY1JfYc5ZYK5","Becca Mancari","spotify:album:1UNOe4qTfiSoUNVtFKQ5br","Golden (Acoustic)","spotify:artist:5n9jfCRA7AFY1JfYc5ZYK5","Becca Mancari","2018-04-20","https://i.scdn.co/image/ab67616d0000b273010c0fb6f3ef0a86e2c79e02","1","1","307312","https://p.scdn.co/mp3-preview/6e92278b421a8f5cdc3c8482acf71a67d000064e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-02-14T19:06:03Z","indie folk,nashville indie,nashville singer-songwriter","0.359","0.17","4","-10.915","1","0.0308","0.91","0.000238","0.11","0.178","137.062","3","","Gold Tooth Records / Tone Tree Music","C 2018 Gold Tooth Records / Tone Tree Music, P 2018 Gold Tooth Records / Tone Tree Music"
