"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:29EkUg1weIwz5RXi2CjpRE","Hall","spotify:artist:5zS8r5hRRk1jzD41yYS1NO","Baths","spotify:album:3luRdv37JrEEOUYw8s9pA4","Cerulean","spotify:artist:5zS8r5hRRk1jzD41yYS1NO","Baths","2010-07-06","https://i.scdn.co/image/ab67616d0000b27393f869e538fea501a6a9d5aa","1","7","211644","https://p.scdn.co/mp3-preview/02eef86f83dd227b109e7cd0bb4bff5dee968546?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:","1970-01-01T00:00:00Z","chillwave,wonky","0.471","0.757","8","-6.613","1","0.0962","0.0214","0.262","0.407","0.618","134.973","3","","Basement's Basement","C 2010 anticon, P 2010 Will Wiesenfeld (ASCAP)"
"spotify:track:6BGbt6NGG5LGGqKdwAzzS8","Perfume!","spotify:artist:0q0K0FV5t8OnVpbIQTXOhI","fusq","spotify:album:358hXrWXW1WXjqiA6NtaEl","Lost Station","spotify:artist:0q0K0FV5t8OnVpbIQTXOhI","fusq","2016-02-10","https://i.scdn.co/image/ab67616d0000b27339f3ace7a490b1073890f52c","1","2","174803","https://p.scdn.co/mp3-preview/ba21a2e1d105f516906e6136c44f0093b0130496?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","1970-01-01T00:00:00Z","future bass,future funk,kawaii future bass","0.738","0.574","1","-7.809","0","0.0946","0.128","0.0304","0.471","0.475","126.779","4","","fusq","C 2017 fusq, P 2017 fusq"
"spotify:track:36b17t2DXiN1lWr9SbsuVR","Send The Pain On","spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM","Chrome Sparks","spotify:album:2SDRefKHEIs8bWDACXPuVr","Sparks","spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM","Chrome Sparks","2013-08-29","https://i.scdn.co/image/ab67616d0000b27376e00b301f85f1f06eae1fb0","1","4","337095","https://p.scdn.co/mp3-preview/b2ede8d3824d04232a06d554201994ae83dc42d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","1970-01-01T00:00:00Z","chillwave,shimmer psych,vapor soul,vapor twitch","0.356","0.571","10","-9.491","0","0.04","0.0196","0.0632","0.369","0.189","175.492","3","","Future Classic","C 2013 Future Classic, P 2013 Future Classic"
"spotify:track:2nUqoEvPh5fCXCq3CtDGM4","Vain (feat. Evan Duffy) - Original Mix","spotify:artist:3CHdEhu3z3OYck1hZNusWz, spotify:artist:3dgukBVETDw8zysM80pbcT","Singularity, Evan Duffy","spotify:album:0oUaF0znpsJQQzJiUZfwcw","Rift EP","spotify:artist:3CHdEhu3z3OYck1hZNusWz","Singularity","2013-11-11","https://i.scdn.co/image/ab67616d0000b27373bf5ea99cfe85e57bf67128","1","3","361500","https://p.scdn.co/mp3-preview/a9e3fdc050ed76f861afc7bef19ed81b24ef21e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:","1970-01-01T00:00:00Z","melodic dubstep","0.59","0.589","6","-6.786","0","0.0498","0.441","0.000931","0.0954","0.371","160.045","4","","Play Me Records","C Play Me Records, P Play Me Records"
"spotify:track:643gyipSU7dkmrFhJ8UAIm","Pulsewidth","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","spotify:album:7aNclGRxTysfh6z0d8671k","Selected Ambient Works 85-92","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","1992-02-10","https://i.scdn.co/image/ab67616d0000b27338906032688bb13b135ce19a","1","3","228053","https://p.scdn.co/mp3-preview/5a85841e192095fc2b0c13f28561da7f27291192?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","1970-01-01T00:00:00Z","ambient,braindance,electronica,intelligent dance music,uk experimental electronic","0.765","0.486","1","-14.671","1","0.0724","0.42","0.876","0.332","0.303","119.319","4","","R&S Records","C R&S Records, P R&S Records"
"spotify:track:0G8cT5tSi9q8OXQ68An917","Slowly","spotify:artist:4kubsO16bEfCADaVUyoYb6, spotify:artist:5yo76RIviltvqXHd1QcYOR","Giraffage, Matosic","spotify:album:2i0WQgxSckOe7XEF1XtiCz","Too Real","spotify:artist:4kubsO16bEfCADaVUyoYb6","Giraffage","2017-10-20","https://i.scdn.co/image/ab67616d0000b2733e3c34aa825ac373cc811ee9","1","3","215733","https://p.scdn.co/mp3-preview/44fda3ee05cbd606db28b6a3a550f65f7618b3db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","1970-01-01T00:00:00Z","chillwave,future bass,indie dream pop,vapor soul,vapor twitch","0.61","0.666","11","-6.418","0","0.039","0.487","0.00236","0.168","0.427","108.64","4","","Counter Records","C 2017 Counter Records, P 2017 Counter Records"
"spotify:track:0I2PZ37A16oPJrZcBLzr1K","Cut It Free","spotify:artist:4BrtGOYp8sytG9MV91DROT, spotify:artist:1t8LijuXy59r0O5qlLkENl","Rhodz, Adam Tell","spotify:album:73GX9gaDGbze3SjWghxauh","Fading Horizon","spotify:artist:4BrtGOYp8sytG9MV91DROT","Rhodz","2016-11-21","https://i.scdn.co/image/ab67616d0000b273841a2c9319e0a29efafb7a4b","1","3","189818","https://p.scdn.co/mp3-preview/9b5d241ffb8e00681b4cbe1cc139d3de3e58951a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:","1970-01-01T00:00:00Z","complextro,future bass","0.561","0.817","0","-4.277","1","0.0769","0.0104","0.00313","0.484","0.236","110.1","4","","Tasty","C © 2016 Tasty, P ℗ 2016 Tasty"
"spotify:track:4Ih6JrhkghW2bWj6zggJ7i","Blood Moon","spotify:artist:042mLfOBpH8OoX8A6sUYhf","GHOST DATA","spotify:album:6khgKtNLTdvrXbxT3ALeul","The Occulus Occult","spotify:artist:042mLfOBpH8OoX8A6sUYhf","GHOST DATA","2016-08-04","https://i.scdn.co/image/ab67616d0000b2737daf94beb2e9ba272d576f3f","1","1","314532","https://p.scdn.co/mp3-preview/2b7135d20e25e282002556513208810c0210a58a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:","1970-01-01T00:00:00Z","future funk","0.454","0.668","6","-8.127","1","0.0343","0.000754","0.924","0.107","0.0605","94.962","4","","GHOST DATA Music Inc","C 2019 GHOST DATA Music Inc, P 2019 GHOST DATA Music Inc"
"spotify:track:4Cy6hgJGkLsOD1S8x4ysFF","Dive","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:4CBUbnGFz2iKFJjYqRIwst","Dive","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2011-10-04","https://i.scdn.co/image/ab67616d0000b273e3685463e9a139c239030e31","1","4","499790","https://p.scdn.co/mp3-preview/f87acf18e9927902314937b4249902f2909524ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","1970-01-01T00:00:00Z","chillwave,downtempo,electronica,indietronica,intelligent dance music","0.629","0.802","6","-8.32","0","0.103","0.0154","0.918","0.388","0.578","140.065","4","","Ghostly International","C 2011 Ghostly International, P 2011 Ghostly International"
"spotify:track:1KIb20Sgqg4XiRIPaEBwDv","Nightmusic","spotify:artist:053q0ukIDRgzwTr4vNSwab, spotify:artist:4BEYBN6NCPrFk3sOLMTby3","Grimes, Majical Cloudz","spotify:album:3HED2IUaNSnbOe88a7ZdwM","Visions","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","2012-02-21","https://i.scdn.co/image/ab67616d0000b273550133f6d334ed152d75aa56","1","11","238293","https://p.scdn.co/mp3-preview/a912f3ade5cbc52ac3f5538140dbdcf72a81371f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","1970-01-01T00:00:00Z","art pop,canadian electropop,chillwave,dance pop,electropop,grave wave,indietronica,metropopolis,pop,art pop,canadian electropop,shiver pop","0.633","0.747","0","-7.396","1","0.0358","0.0000421","0.858","0.137","0.884","141.997","4","","4AD","C 2012 Arbutus Records under exclusive license to 4AD Ltd, P 2012 Arbutus Records under exclusive license to 4AD Ltd"
"spotify:track:5aqsZYOE5bP1cY4sSaw0Jq","On Your Mind","spotify:artist:7bQLFALIEawxhkyFiiLVhM","Doss","spotify:album:23r79fk0k3TCumBLqaPKa6","On Your Mind","spotify:artist:7bQLFALIEawxhkyFiiLVhM","Doss","2021-05-05","https://i.scdn.co/image/ab67616d0000b27320579d22632c3447f0c84b80","1","1","246182","https://p.scdn.co/mp3-preview/85139fb2c2ff5d98f458852049e6981bf5385140?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:","1970-01-01T00:00:00Z","art pop,deconstructed club,dream trance,escape room,hyperpop","0.825","0.569","5","-8.334","0","0.0483","0.0617","0.776","0.094","0.502","123.013","4","","LuckyMe","C 2021 LuckyMe, P 2021 LuckyMe"
"spotify:track:6IilOt8IAEuoy8yMpUVrzG","Wake Up, You're Dreaming","spotify:artist:0I7HgbIetYEIweWq7nD6En","Notaker","spotify:album:2ZSELWBXs9Befpf8YFIzJw","Genesis","spotify:artist:0I7HgbIetYEIweWq7nD6En","Notaker","2017-10-24","https://i.scdn.co/image/ab67616d0000b2736506ceabb56032b0a83a8155","1","4","258647","https://p.scdn.co/mp3-preview/235e3815b660646e7fcecebf2d0933a800273201?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","1970-01-01T00:00:00Z","complextro,edm,electro house,future bass,gaming edm","0.59","0.529","6","-7.878","0","0.0349","0.0181","0.794","0.129","0.0675","104.045","4","","Monstercat","C 2017 Monstercat, P 2017 Monstercat"
"spotify:track:5FtQkUqTHowRjAwcYdXSg7","Roses","spotify:artist:0IgqyBnmTWYYN4e8IjLb41","Deon Custom","spotify:album:3n1JVMTmcra8zCQ0j8Mwed","Roses","spotify:artist:0IgqyBnmTWYYN4e8IjLb41","Deon Custom","2015-06-19","https://i.scdn.co/image/ab67616d0000b2733f04ac501192c3af38dcfbf7","1","1","220987","https://p.scdn.co/mp3-preview/c53f5dd692d8a8ac365364e80dbe47cf3ea27f7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","1970-01-01T00:00:00Z","future bass,gaming edm","0.427","0.903","11","-4.935","0","0.0378","0.00341","0.744","0.112","0.166","138.545","4","","Monstercat","C 2015 Monstercat, P 2015 Monstercat"
"spotify:track:5z4TlJ5NN7OQfEBq0InOvM","Is It Cold In The Water? - Flume & Eprom Remix","spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:5a2w2tgpLwv26BYJf2qYwu, spotify:artist:2c2X6dr1PHctH24BxNOjHi","Flume, SOPHIE, Eprom","spotify:album:2Vx9FC6Um8i6kEtY7HNswB","Hi This Is Flume (Mixtape)","spotify:artist:6nxWCVXbOlEVRexSbLsTer","Flume","2019-03-22","https://i.scdn.co/image/ab67616d0000b27359aaefba0f8d74f0054ff1a3","1","7","287331","https://p.scdn.co/mp3-preview/81d16cfcb9d6bdd662b3f138170cdb5a3e8002ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","1970-01-01T00:00:00Z","australian dance,australian electropop,australian indie,downtempo,edm,art pop,dance pop,deconstructed club,electropop,escape room,hyperpop,pop,transpop,downtempo bass,electronic trap,experimental bass,future bass,glitch hop,halftime dnb,vapor twitch,wonky","0.202","0.694","1","-6.974","0","0.0412","0.000657","0.000289","0.483","0.152","158.865","5","","Future Classic","C 2019 Future Classic, P 2019 Future Classic"
"spotify:track:63PEsIWyy3QgiPy4u5I9pG","Marijuana","spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM","Chrome Sparks","spotify:album:2SDRefKHEIs8bWDACXPuVr","Sparks","spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM","Chrome Sparks","2013-08-29","https://i.scdn.co/image/ab67616d0000b27376e00b301f85f1f06eae1fb0","1","2","181149","https://p.scdn.co/mp3-preview/759cfb0235cc793ffbfacd12ee001c36f73b9b55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","1970-01-01T00:00:00Z","chillwave,shimmer psych,vapor soul,vapor twitch","0.697","0.655","1","-9.781","0","0.15","0.0626","0.774","0.353","0.415","86.969","4","","Future Classic","C 2013 Future Classic, P 2013 Future Classic"
"spotify:track:4q650OiSDQIwccxDFpuuBm","Flim","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","spotify:album:0ofaIVDxemaYYQipgWRYKp","Come To Daddy","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","1997-10-06","https://i.scdn.co/image/ab67616d0000b273c4d5de8930bbc762a68c0bc7","1","2","177093","https://p.scdn.co/mp3-preview/9f994c2ecb5f148c789f73519b274c7fd728c2d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","1970-01-01T00:00:00Z","ambient,braindance,electronica,intelligent dance music,uk experimental electronic","0.71","0.734","0","-14.932","0","0.052","0.511","0.838","0.0701","0.4","147.979","4","","Warp Records","C 1997 Warp Records, P 1997 Warp Records"
"spotify:track:0E6SFdBKsvue9nxZh7P8b6","Plea","spotify:artist:5zS8r5hRRk1jzD41yYS1NO","Baths","spotify:album:3luRdv37JrEEOUYw8s9pA4","Cerulean","spotify:artist:5zS8r5hRRk1jzD41yYS1NO","Baths","2010-07-06","https://i.scdn.co/image/ab67616d0000b27393f869e538fea501a6a9d5aa","1","11","255895","https://p.scdn.co/mp3-preview/378e1499fa4311e3ae6ae7f6e01258b342363439?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:","1970-01-01T00:00:00Z","chillwave,wonky","0.511","0.819","9","-5.783","1","0.303","0.0497","0","0.377","0.492","90.158","4","","Basement's Basement","C 2010 anticon, P 2010 Will Wiesenfeld (ASCAP)"
"spotify:track:3XDTQGGczAeXqzWiVGQ8fe","By Design","spotify:artist:4VqBNQRr0nDN0trNUOn0co","WRLD","spotify:album:7rM9KqEFx41iHGC9X22CyP","By Design","spotify:artist:4VqBNQRr0nDN0trNUOn0co","WRLD","2016-08-03","https://i.scdn.co/image/ab67616d0000b273faa1027d5adae302e14e1d25","1","1","286785","https://p.scdn.co/mp3-preview/86c4ad4b1870039a91a72670c3217414f3e37217?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","1970-01-01T00:00:00Z","complextro,edm,electro house,future bass,gaming edm","0.569","0.851","11","-2.875","0","0.0488","0.0429","0.00039","0.12","0.348","175.066","4","","Monstercat","C 2016 Monstercat, P 2016 Monstercat"
"spotify:track:6o475bolVDoECc4O5rKrqE","Cold Skin","spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:6SnMMbLQ4iS8WIyt3ksmCR","Seven Lions, Echos","spotify:album:1orXpzq9vEcGFmpzWLdIBY","Cold Skin","spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:6SnMMbLQ4iS8WIyt3ksmCR","Seven Lions, Echos","2016-11-09","https://i.scdn.co/image/ab67616d0000b27307c399135b66ed7c66ec4027","1","1","211666","https://p.scdn.co/mp3-preview/17285b206a783afa5f140313b3ed3fa92bc6b698?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","1970-01-01T00:00:00Z","dubstep,edm,electro house,future bass,melodic dubstep,pop dance,pop edm,progressive trance,alt z,electropop,indie electropop,indie poptimism","0.393","0.695","7","-6.887","0","0.0444","0.00446","0.00219","0.0986","0.061","143.913","4","","Monstercat","C 2016 Monstercat, P 2016 Monstercat"
"spotify:track:4y6PSWptEEDATKmja2xzCu","Like It's Over (feat. MNDR)","spotify:artist:24V5UY0nChKpnb1TBPJhCw, spotify:artist:7gQNLR8mykA1KjGClbPYHe","Jai Wolf, MNDR","spotify:album:4XfWzKytfZUpI2pQJXwL9c","Like It's Over (feat. MNDR)","spotify:artist:24V5UY0nChKpnb1TBPJhCw","Jai Wolf","2016-10-21","https://i.scdn.co/image/ab67616d0000b2731d264869b3cc32669026858c","1","1","318000","https://p.scdn.co/mp3-preview/6912c3d67ba429c866d78f724ee44d78f08bf15d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","1970-01-01T00:00:00Z","edm,electropop,future bass,indie poptimism,pop dance,pop edm,tropical house,vapor soul,vapor twitch,electropop,indietronica,metropopolis,shimmer pop","0.413","0.804","0","-1.701","1","0.0327","0.142","0.0391","0.118","0.182","89.942","4","","Mom+Pop","C 2016 Mom+Pop, P 2016 Mom+Pop"
"spotify:track:6OYvfgqenyw0HLtrn0gDZg","Rings","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:2hgVjzYQb3Yb5FHT8smg4T","Epoch","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2016-09-30","https://i.scdn.co/image/ab67616d0000b27354333f9b71b93dfd5ef043a2","1","9","248642","https://p.scdn.co/mp3-preview/5f27c963c080240528db1190468875fdfd0b208c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","1970-01-01T00:00:00Z","chillwave,downtempo,electronica,indietronica,intelligent dance music","0.481","0.902","5","-9.384","0","0.0603","0.00557","0.769","0.112","0.103","139.961","1","","Ghostly International","C 2016 Ghostly International, P 2016 Ghostly International"
"spotify:track:5KoA5HrACyNcYHE57WnPel","Air","spotify:artist:3zuevuwyBq4MiQzPB3nvW2","Rogue","spotify:album:64UMqfSX5jvEp8AVfokmzO","Dreams","spotify:artist:3zuevuwyBq4MiQzPB3nvW2","Rogue","2012-11-27","https://i.scdn.co/image/ab67616d0000b2735cc980cabf81fe8cac04b791","1","2","316319","https://p.scdn.co/mp3-preview/f752c4e73ae3745bec8bfb6d21f255f87598d2ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:","1970-01-01T00:00:00Z","complextro,edm,electro house,future bass,gaming edm,melodic dubstep","0.48","0.913","1","-5.5","1","0.0407","0.0113","0.11","0.118","0.526","148.034","4","","Monstercat","C 2012 Monstercat, P 2012 Monstercat"
