"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:3MJov5mT64K42o1Rffhblq","Never in My Wildest Dreams","spotify:artist:6YWdHD3R863Apw1hkx3BwC","Dan Auerbach","spotify:album:0OSYZ7EMRs14RPvwowd13F","Waiting on a Song","spotify:artist:6YWdHD3R863Apw1hkx3BwC","Dan Auerbach","2017-06-02","https://i.scdn.co/image/ab67616d0000b273b2d7362dc639856d9d046205","1","6","176026","https://p.scdn.co/mp3-preview/af9d517fa6a08d56eaf1e8b21927c068c7964307?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2022-02-18T16:04:52Z","alternative rock,funk,garage rock,indie folk,modern blues rock,modern rock,rock,roots rock,stomp and holler","0.559","0.466","5","-6.769","1","0.0362","0.315","0.0039","0.0933","0.623","117.21","4","","Nonesuch","C © 2017 Easy Eye Sound under exclusive license to Nonesuch Records Inc., P ℗ 2017 Easy Eye Sound under exclusive license to Nonesuch Records Inc."
"spotify:track:0XIUYBQlVNG1c5vjSQKCYU","Front Porch","spotify:artist:4TCXgdDPm10ensLNCVnIYa","Joy Williams","spotify:album:50c3CHjqTVnD3dskKzmbL5","Front Porch","spotify:artist:4TCXgdDPm10ensLNCVnIYa","Joy Williams","2019-01-24","https://i.scdn.co/image/ab67616d0000b273aad20aed99ffdd308fe7c25f","1","1","231813","","false","0","spotify:user:","2022-02-18T16:04:52Z","acoustic pop,christian indie,indie folk,indiecoustica,nashville americana,nashville singer-songwriter,neo mellow,new americana","0.567","0.224","1","-10.024","1","0.0299","0.887","0","0.109","0.2","124.44","4","","Sensibility Recordings","C (C) 2019 Sensibility Recordings marketed and distributed by Thirty Tigers"
"spotify:track:3YRFxtNz0CCiBYmZO0rPdr","For All You Give (feat. Lucy Rose)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl","The Paper Kites, Lucy Rose","spotify:album:5EY9uxrUOSqG64coGCPA6q","Roses","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","2021-03-12","https://i.scdn.co/image/ab67616d0000b2738a0ac703d0e2fc26874dab2d","1","9","191234","https://p.scdn.co/mp3-preview/dd978677885dbb2661340b7bdc55f03c4d128074?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2022-02-18T16:04:52Z","australian indie folk,indie folk,pop rock,stomp and holler,ambient folk,british singer-songwriter,indie folk","0.498","0.143","2","-17.12","1","0.0389","0.955","0.00185","0.109","0.345","139.423","4","","Nettwerk Records","C © 2021 The Paper Kites under exclusive license to Nettwerk Music Group Inc., P ℗ 2021 The Paper Kites under exclusive license to Nettwerk Music Group Inc."
"spotify:track:0WkJWnMCumm1fnFscdY7Rw","Michigan","spotify:artist:7fxtWEwKKrFaykKItspdYg","The Milk Carton Kids","spotify:album:12M64Waii6uYeGrpkUwo3K","Prologue","spotify:artist:7fxtWEwKKrFaykKItspdYg","The Milk Carton Kids","2011-07-19","https://i.scdn.co/image/ab67616d0000b273cd4c1dfc34f2994132cd3d6d","1","1","330772","","false","0","spotify:user:","2022-02-18T16:04:52Z","indie folk,new americana,progressive bluegrass,stomp and flutter,stomp and holler","0.554","0.235","10","-14.609","1","0.0342","0.89","0.00328","0.114","0.232","121.836","4","","Milk Carton Records","C 2011 Milk Carton Records, P 2011 Milk Carton Records"
"spotify:track:5E87q3c0yZ5n5m2Fuq2RMZ","You And I - Moon And Stars / Acoustic","spotify:artist:4QZdOCb3UacKbQ1ybDFAKM","Valerie June","spotify:album:2U3hbvwpQPFlRexqPBNV1C","You And I (Moon And Stars / Acoustic)","spotify:artist:4QZdOCb3UacKbQ1ybDFAKM","Valerie June","2021-12-02","https://i.scdn.co/image/ab67616d0000b273d5c49d71d1af4b998250568e","1","2","200000","https://p.scdn.co/mp3-preview/b5dae6aa25c22538fc0b538c4ebda158c8a5ef7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","black americana,folk,indie folk,memphis americana,new americana,stomp and holler","0.41","0.461","7","-8.908","1","0.0344","0.596","0.0000522","0.241","0.565","153.313","3","","Fantasy","C © 2021 June Tunes Music, Inc., Under exclusive license to Fantasy Records. Distributed by Concord., P ℗ 2021 June Tunes Music, Inc., Under exclusive license to Fantasy Records. Distributed by Concord."
"spotify:track:3MKTh8Awrh9roJe0PV9BaI","Brave","spotify:artist:5zuqnTZOeJzI0N0yQ7XA7I","Ruston Kelly","spotify:album:0pILyYJr65rEAWnogtd8Xt","Shape & Destroy","spotify:artist:5zuqnTZOeJzI0N0yQ7XA7I","Ruston Kelly","2020-08-28","https://i.scdn.co/image/ab67616d0000b2733280b64dd770385848894eef","1","6","193013","https://p.scdn.co/mp3-preview/57dd6f24303013a7be354d340aabe4804e636bcb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","new americana","0.488","0.0796","1","-14.871","1","0.0379","0.901","0.00000153","0.0909","0.376","163.568","4","","Rounder","C © 2020 Rounder Records., Distributed by Concord., P ℗ 2020 Rounder Records., Distributed by Concord."
"spotify:track:24jpjPR3hZ1VAQOWr9sd0t","B61","spotify:artist:1f3ubTd6eyxuy30ddDJQQa","Aoife O'Donovan","spotify:album:5zJLOsXPJ8d8y9pgsNXEt1","B61","spotify:artist:1f3ubTd6eyxuy30ddDJQQa","Aoife O'Donovan","2021-12-31","https://i.scdn.co/image/ab67616d0000b273ee5afab572d99bba0f3be43b","1","1","221842","https://p.scdn.co/mp3-preview/ea88ee55932de2a0a5f15c5933eb41b3e9bf0d48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-02-18T16:04:52Z","boston folk,folk,indie folk,new americana,progressive bluegrass","0.48","0.198","1","-16.495","1","0.04","0.815","0.00275","0.12","0.162","137.863","4","","Yep Roc Records","C 2021 Yep Roc Records, P 2021 Yep Roc Records"
"spotify:track:5taOnvtHJUxuaqaLdMNqFd","Square One","spotify:artist:0wyMPXGfOuQzNR54ujR9Ix","Caamp","spotify:album:5RxLtm4VMNQydJWFFXLqc8","Square One","spotify:artist:0wyMPXGfOuQzNR54ujR9Ix","Caamp","2021-02-26","https://i.scdn.co/image/ab67616d0000b2738e35382b25d6b1c1510a0653","1","1","186794","https://p.scdn.co/mp3-preview/61007d0b3a8391930de102764b98dfaab7c45e60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2022-02-18T16:04:52Z","indie folk,stomp and holler","0.685","0.25","4","-15.138","1","0.0416","0.911","0.000306","0.108","0.317","103.387","4","","Mom+Pop","C 2021 By and By Records Under Exclusive License to Mom+Pop, P 2021 By and By Records Under Exclusive License to Mom+Pop"
"spotify:track:49wYCuB73csBXL8CeRaCcu","Better With Time","spotify:artist:3oyKiCGdvt3HRj3pCOLCfM","Emily Scott Robinson","spotify:album:3BoKmWy9vzG7gKR9DqrlfZ","Traveling Mercies","spotify:artist:3oyKiCGdvt3HRj3pCOLCfM","Emily Scott Robinson","2019-02-22","https://i.scdn.co/image/ab67616d0000b2738f377ab9957e2c625d90a1d2","1","4","235786","https://p.scdn.co/mp3-preview/1ecf976268c43c7ec01ccee9bece3e963d9413fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","deep new americana,indie folk,new americana,roots americana,southern americana","0.56","0.34","10","-7.487","1","0.0275","0.815","0","0.106","0.513","88.418","4","","Emily Scott Robinson / Tone Tree Music","C 2019 Emily Scott Robinson / Tone Tree Music, P 2019 Emily Scott Robinson / Tone Tree Music"
"spotify:track:4tRt91OQSbE9eFA3RwgqSd","The Only Boy Awake","spotify:artist:5jN2q5MCOQJaBAYIF7Os4J","Meadows","spotify:album:0SCTqWnQqJFtgOewaNW062","The Only Boy Awake","spotify:artist:5jN2q5MCOQJaBAYIF7Os4J","Meadows","2016-10-21","https://i.scdn.co/image/ab67616d0000b2736a58375005b7631871fe1ae1","1","2","163294","https://p.scdn.co/mp3-preview/6a0c9cb9b132c99b9dbee9a0c14a589c5506f4bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","orebro indie,swedish indie folk,swedish singer-songwriter","0.52","0.48","5","-10.288","1","0.0303","0.61","0.0344","0.107","0.405","122.086","4","","What we call Records","C What we call Records, P What we call Records"
"spotify:track:7rbVQAeKbC37aU45N5GOVC","Twist","spotify:artist:4NQg2mwGxphbDjrkc1Rb6l","Lorkin O'Reilly","spotify:album:0b2nNS8Gbjojn314hxDzVL","Twist","spotify:artist:4NQg2mwGxphbDjrkc1Rb6l","Lorkin O'Reilly","2019-10-18","https://i.scdn.co/image/ab67616d0000b27384e94d623a21b106f9fa47ed","1","1","186157","https://p.scdn.co/mp3-preview/dd52c0de3aac762402c2aa0a274e2a3f7caaf579?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","scottish americana","0.54","0.0774","2","-19.275","1","0.0342","0.923","0.353","0.108","0.23","81.018","4","","Team Love Records","C © 2019 Team Love LLC, P ℗ 2019 Team Love LLC"
"spotify:track:3PUln07oXes6xzvFFBnPO1","New Star","spotify:artist:675tsBPpaZtqyiBwEf3ZEP","Watchhouse","spotify:album:3zRIyC1QFzYOxRuuocyOt3","New Star","spotify:artist:675tsBPpaZtqyiBwEf3ZEP","Watchhouse","2021-05-20","https://i.scdn.co/image/ab67616d0000b2738af48cad4f7f95e9ad4bf229","1","1","185728","https://p.scdn.co/mp3-preview/545a771e14f9591e0a810c264526617cb6abdbc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","deep new americana,folk,new americana,north carolina roots,progressive bluegrass,stomp and holler","0.683","0.488","2","-8.733","1","0.0266","0.605","0.0554","0.13","0.424","113.387","4","","Tiptoe Tiger Music","C (C) 2021 Tiptoe Tiger Music marketed and distributed by Thirty Tigers, P (P) 2021 Tiptoe Tiger Music marketed and distributed by Thirty Tigers"
"spotify:track:53SqnMF0OIZtQWyjvQpFqr","jordan","spotify:artist:7rrTqtOUOwva4sgTx9C9F9","Joy Oladokun","spotify:album:6AsNNdORDTgvDgL2Dz2W88","jordan","spotify:artist:7rrTqtOUOwva4sgTx9C9F9","Joy Oladokun","2021-02-26","https://i.scdn.co/image/ab67616d0000b27359c8cc3ac1b1778a09adb1d3","1","1","241196","","false","5","spotify:user:","2022-02-18T16:04:52Z","black americana,indie folk,la pop,neo mellow,new americana","0.292","0.311","4","-9.793","1","0.0383","0.563","0.00000337","0.0934","0.176","71.674","3","","White Boy Records","C 2021 White Boy Records, P 2021 White Boy Records"
"spotify:track:6WsgELUOvr9rf3XWolZYjc","Ether Garden","spotify:artist:2XdtmipGVPmA62ptDgX8QC","Henry Jamison","spotify:album:33kQ6VPlEEAQTctQZQmd1b","Gloria Duplex","spotify:artist:2XdtmipGVPmA62ptDgX8QC","Henry Jamison","2019-02-08","https://i.scdn.co/image/ab67616d0000b27306531f13b36b5eb37809d6e1","1","3","167733","https://p.scdn.co/mp3-preview/3712aa6f2c20607f3e6a92973a421c4f5f7ca379?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2022-02-18T16:04:52Z","indie folk,new americana,pop folk,stomp and holler,vermont indie","0.603","0.197","1","-15.243","1","0.0295","0.877","0.000892","0.103","0.375","98.995","4","","Akira Records","C (C) 2019 Akira Records"
"spotify:track:0Dp07EA5ybveKSUE27CuEd","Turntable","spotify:artist:4dcU7cmzO3GECQGSKwl92z","Dead Horses","spotify:album:4dN53nS6qFV78cpbX24X6P","My Mother the Moon","spotify:artist:4dcU7cmzO3GECQGSKwl92z","Dead Horses","2018-04-06","https://i.scdn.co/image/ab67616d0000b273d9d5d7be01c26c848a77968a","1","1","196173","https://p.scdn.co/mp3-preview/661b5efa7f04ccefe9bd0607a0ffaa3b39bcbd88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2022-02-18T16:04:52Z","milwaukee indie","0.603","0.575","0","-10.325","1","0.0285","0.811","0.00183","0.12","0.673","95.116","1","","Dead Horses","C 2018 Dead Horses, P 2018 Dead Horses"
"spotify:track:1vNfYCzcCJz0FY7MVVA9lM","Recording 15","spotify:artist:1Kssd2mp7BMKGZUUKncUt6","Shannon Lay","spotify:album:3UirGXBKa2VVuip8JPlBpd","Living Water","spotify:artist:1Kssd2mp7BMKGZUUKncUt6","Shannon Lay","2017-09-22","https://i.scdn.co/image/ab67616d0000b273e56bc51b4d7588ca688fd73d","1","9","242000","https://p.scdn.co/mp3-preview/3990bdd69531e6bbda0a79e90ed4a1b797015b82?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2022-02-18T16:04:52Z","art pop,chamber pop,indie folk,pop folk","0.552","0.126","11","-18.014","1","0.0306","0.956","0.0153","0.109","0.439","92.441","4","","Woodsist","C (C) 2017 Woodsist / Mare"
"spotify:track:4Uc8xnNu2Mm1yObB0uxZI6","On The Road Again","spotify:artist:7bsyET4aRFBJ9dOtGeHCX5","The Brother Brothers","spotify:album:55usaj7ODaBiksdYFoKUvb","On The Road Again","spotify:artist:7bsyET4aRFBJ9dOtGeHCX5","The Brother Brothers","2021-01-19","https://i.scdn.co/image/ab67616d0000b273b47ffdec7a4a6bb70f1f810c","1","1","173969","https://p.scdn.co/mp3-preview/5a1ec7848691b2c97cfa4cc2570a5d5c553c014d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2022-02-18T16:04:52Z","indie folk,new americana","0.619","0.454","0","-11.243","0","0.0301","0.718","0.0162","0.0774","0.695","104.329","4","","Compass Records","C 2021 The Brother Brothers. Issued under license to Compass Records., P 2021 The Brother Brothers. Issued under license to Compass Records."
"spotify:track:1Cu8QneXq0Hq1HJqkZDPbN","This Time Tomorrow","spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej","Brandi Carlile","spotify:album:5mIT7iw9w64DMP2vxP9L1f","In These Silent Days","spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej","Brandi Carlile","2021-10-01","https://i.scdn.co/image/ab67616d0000b27335bd3c588974a8c239e5de87","1","3","206267","https://p.scdn.co/mp3-preview/72cc1cf15dedb230eef8b33265946d5ad939ffc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2022-02-18T16:04:52Z","acoustic pop,folk,lilith,modern folk rock,neo mellow,new americana","0.606","0.326","10","-10.031","1","0.0294","0.841","0","0.139","0.414","91.626","4","","Low Country Sound/Elektra","C A Low Country Sound/Elektra Records release. Under exclusive license to Elektra Records LLC, © 2021 Brandi Carlile Band LLC, P A Low Country Sound/Elektra Records release. Under exclusive license to Elektra Records LLC, ℗ 2021 Brandi Carlile Band LLC"
"spotify:track:6WQlGuh6c4jciXEyM2rVGX","Waiting Around","spotify:artist:3vsVCHUe68gqUMIZwaVUIK","Aisha Badru","spotify:album:7rhTvyMcFMaQhRxKfuvis5","Vacancy EP","spotify:artist:3vsVCHUe68gqUMIZwaVUIK","Aisha Badru","2015-03-10","https://i.scdn.co/image/ab67616d0000b27330fd4c9271c45c7ed949d87e","1","1","152952","","false","0","spotify:user:","2022-02-18T16:04:52Z","chamber pop,high vibe,indie folk,new americana,nyc pop","0.464","0.147","5","-15.002","1","0.0369","0.988","0.00309","0.111","0.117","144.372","4","","Independent","C 2015 Independent, P 2015 Independent"
"spotify:track:12VVXFEYxro5C61KyWee9C","Thousand (feat. Lisa Hannigan)","spotify:artist:3Aut8hgiqZSy2qmJluZMU9, spotify:artist:0z7Yuv7DuDQ5SaVn4VSlLt","Rosie Carney, Lisa Hannigan","spotify:album:1NI7pFzmcyiQ9Nk8VDDvUS","Thousand (feat. Lisa Hannigan)","spotify:artist:3Aut8hgiqZSy2qmJluZMU9","Rosie Carney","2018-09-14","https://i.scdn.co/image/ab67616d0000b27309f52c4bb0ca1d2b89ed7438","1","1","206440","","false","0","spotify:user:","2022-02-18T16:04:52Z","indie folk,irish singer-songwriter,new americana,indie folk,irish singer-songwriter","0.676","0.198","1","-13.91","1","0.0333","0.943","0.0132","0.104","0.125","118.004","4","","Akira Records","C (C) 2018 Akira Records"
"spotify:track:2J2oWsC3KGoqdUMIwcMRMU","Pharmakon","spotify:artist:0RLSq3hJOLcEezH3rTpnsB","Humbird","spotify:album:2aLrFMwpy2iZzAUHqh49Th","Pharmakon","spotify:artist:0RLSq3hJOLcEezH3rTpnsB","Humbird","2019-08-30","https://i.scdn.co/image/ab67616d0000b2732a1d3c396d5969a9be51ced1","1","5","155352","https://p.scdn.co/mp3-preview/965818006ba39ed84df3b05472be4aa4bc90fd59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-02-18T16:04:52Z","midwest americana","0.687","0.234","9","-12.559","1","0.029","0.848","0.00000772","0.116","0.339","95.023","4","","Green Thumb","C 2019 Green Thumb, P 2019 Green Thumb"
"spotify:track:7Bf9JXesrsQ4jN9NFWfmu3","Driving Alone in the City at Night - Demo","spotify:artist:244AFgFclA9c1IcjWOAqoV","Joshua Burnside","spotify:album:5149Tk0j5vckbsLfnq9AUE","Driving Alone in the City at Night (Demo)","spotify:artist:244AFgFclA9c1IcjWOAqoV","Joshua Burnside","2021-03-31","https://i.scdn.co/image/ab67616d0000b2737cd2fe37d4551fe4f330a0cc","1","1","204000","","false","0","spotify:user:","2022-02-18T16:04:52Z","indie folk,irish singer-songwriter,new americana","0.525","0.0717","3","-18.217","1","0.0373","0.946","0.00000151","0.128","0.403","137.718","4","","Attic Thing Records","C (C) 2021 Attic Thing Records, P (P) 2021 Attic Thing Records"
"spotify:track:0C0ESa1ZZ5taXaYUxwnvx9","Warped Window","spotify:artist:52HjDHLlkCYt5Pemr9wefL","Anna Mieke","spotify:album:5PncSJwq9TMUU2c3Y54pGZ","Idle Mind","spotify:artist:52HjDHLlkCYt5Pemr9wefL","Anna Mieke","2019-04-26","https://i.scdn.co/image/ab67616d0000b27374719cdf319272a3172f1bfc","1","3","295265","","false","0","spotify:user:","2022-02-18T16:04:52Z","irish pop","0.514","0.0533","8","-16.276","1","0.045","0.932","0.0000116","0.113","0.176","113.861","4","","Anna Mieke","C 2019 Anna Mieke, P 2019 Anna Mieke"
"spotify:track:0HFBVwKtD5kBrQQseDwagJ","Sister","spotify:artist:1ifC4znYCvmMSJ0rght5JS","Haux","spotify:album:70ZgNr9ZbfPqaOn0gfA50A","All We've Known","spotify:artist:1ifC4znYCvmMSJ0rght5JS","Haux","2016-11-08","https://i.scdn.co/image/ab67616d0000b27340a402bdfb921950752e0d5c","1","5","133600","https://p.scdn.co/mp3-preview/8398175eedda3971617dac2b00904616ccb46a6b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2022-02-18T16:04:52Z","chamber pop,indie folk,vapor soul","0.453","0.0287","8","-22.37","1","0.136","0.917","0.000113","0.101","0.473","187.229","3","","Ultra Records, LLC","P (P) 2016 Ultra Records, LLC"
