"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6IIjmqaDdO6vdEBasXsCve","Sweet Disposition","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","spotify:album:0LiajiUXzLDuQ21geqi4v4","Sweet Disposition","spotify:artist:4W48hZAnAHVOC2c8WH8pcq","The Temper Trap","2009-08-02","https://i.scdn.co/image/ab67616d0000b2739d20b50e52fc0972dafdc39e","1","1","234680","","false","0","spotify:user:","2020-08-05T16:14:06Z","alternative dance,indie rock,modern rock,pop rock","0.531","0.805","2","-7.127","1","0.0433","0.0783","0.0926","0.116","0.349","129.107","4","","Infectious","C 2009 LIBERATION MUSIC LTD PTY, P 2009 INFECTIOUS MUSIC LTD"
"spotify:track:2id8E4WvczfKHB4LHI7Np3","Edge of Seventeen","spotify:artist:7crPfGd2k81ekOoSqQKWWz","Stevie Nicks","spotify:album:7q0dYnAjmqZBJLhMBre8aL","Crystal Visions...The Very Best of Stevie Nicks","spotify:artist:7crPfGd2k81ekOoSqQKWWz","Stevie Nicks","2007-03-27","https://i.scdn.co/image/ab67616d0000b2732614c295a38ee782d093aa09","1","1","329680","https://p.scdn.co/mp3-preview/e849a11dce294f701daa39b3a1e4334005f99b11?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2020-08-05T16:14:06Z","album rock,heartland rock,mellow gold,rock,soft rock","0.59","0.828","0","-6.28","1","0.0439","0.277","0.00000557","0.0868","0.636","111.353","4","","Reprise","C © 2007 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S., P ℗ 2007 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S."
"spotify:track:1u4vnt92EF8arsXwCtGsdP","Why Not","spotify:artist:69NjH5MsRLr0CX0zSlGmN3, spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW","Jake Shimabukuro, Kenny Loggins","spotify:album:5u6B01T3unVu8ZuHUxGiID","Why Not","spotify:artist:69NjH5MsRLr0CX0zSlGmN3, spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW","Jake Shimabukuro, Kenny Loggins","2021-10-14","https://i.scdn.co/image/ab67616d0000b2738afb0bcba5c04449f09cb477","1","1","219453","","false","31","spotify:user:","2021-10-15T04:01:00Z","ukulele,album rock,classic rock,mellow gold,new wave pop,rock,soft rock,yacht rock","0.735","0.685","7","-8.672","1","0.0449","0.351","0.026","0.0328","0.754","91.014","4","","Music Theories","C © 2021 Mascot Label Group/Music Theories Recordings, P ℗ 2021 Mascot Label Group/Music Theories Recordings"
"spotify:track:2BY7ALEWdloFHgQZG6VMLA","Brandy (You're a Fine Girl)","spotify:artist:5jJN1nmKXzRjodMl1THQeI","Looking Glass","spotify:album:5ThwnbpYrk9R1xXkAGCLIs","Looking Glass","spotify:artist:5jJN1nmKXzRjodMl1THQeI","Looking Glass","1972","https://i.scdn.co/image/ab67616d0000b2734c95b7cf28c3015c914218e4","1","2","186826","https://p.scdn.co/mp3-preview/c0f599f9ee14bc4dfa2420e29524e6b8e0213533?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2020-08-05T16:14:06Z","soft rock,sunshine pop","0.716","0.625","1","-11.369","0","0.0601","0.396","0.0000197","0.134","0.826","125.276","4","","Epic/Legacy","P (P) 1972 Sony Music Entertainment"
"spotify:track:5Wj1rJnCLpMHdLaxsFtJLs","Bennie And The Jets - Remastered 2014","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","spotify:album:5WupqgR68HfuHt3BMJtgun","Goodbye Yellow Brick Road (Remastered)","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","1973-10-05","https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b","1","3","322548","https://p.scdn.co/mp3-preview/df3eb4297d5f32d998e46689a31c8c4fd27ccbde?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2020-08-05T16:14:06Z","glam rock,mellow gold,piano rock","0.665","0.673","0","-7.95","1","0.0493","0.259","0.00000762","0.497","0.779","132.642","4","","UMC (Universal Music Catalogue)","C © 2014 This Record Company Ltd., P ℗ 2014 This Record Company Ltd."
"spotify:track:254bXAqt3zP6P50BdQvEsq","Everywhere - 2017 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:4AsXQ17Arq1cUVoa9dKJ3F","Tango In the Night (Deluxe Edition)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1987-04-13","https://i.scdn.co/image/ab67616d0000b273aaba065944cd82a6f15c86b6","1","3","226653","https://p.scdn.co/mp3-preview/fc21d8858878cc332046baf964a9ef19f9510e99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:","2021-09-30T18:07:06Z","album rock,classic rock,mellow gold,rock,soft rock,yacht rock","0.73","0.487","4","-10.991","1","0.0303","0.258","0.01","0.0852","0.731","114.965","4","","Rhino/Warner Records","C © 2017 Warner Records Inc. for the U.S. and WEA International Inc. for the world outside the U.S. All Rights Reserved., P ℗ 2017 Warner Records Inc. Marketed by Warner Strategic Marketing, a Warner Music Group Company."
"spotify:track:2RlgNHKcydI9sayD2Df2xp","Mr. Blue Sky","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:3usnShwygMXVZB4IV5dwnU","Out of the Blue","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1977","https://i.scdn.co/image/ab67616d0000b2738c4e95986c803791125e8991","1","13","303373","https://p.scdn.co/mp3-preview/557bf680be51b40fd43767583e3435d7245ee484?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:","2020-08-05T16:14:06Z","album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock","0.388","0.338","10","-10.054","1","0.0329","0.652","0.00000373","0.248","0.478","177.765","4","","Epic/Legacy","P (P) 1972, 1977, 1978 Epic Records, a division of Sony Music Entertainment"
"spotify:track:5E3P9e1hvjyIOlFyqNB5eD","Rich Girl","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","spotify:album:0gCDvloPR42pZRZhmbGYVI","The Essential Daryl Hall & John Oates","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","2005-04-25","https://i.scdn.co/image/ab67616d0000b273e49b4b79f376c0bc6e0c079b","1","7","144333","https://p.scdn.co/mp3-preview/0cd403c21c9f4a9db248463e5ae8123fe50115d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2020-08-05T16:14:06Z","album rock,classic rock,mellow gold,rock,soft rock,yacht rock","0.598","0.643","5","-6.303","1","0.134","0.5","0","0.0435","0.823","167.971","4","","Legacy Recordings","P This Compilation (P) 2004 RCA Records, a division of Sony Music Entertainment/This compilation (P) 2004 RCA Records,a division of Sony Music Entertainment"
"spotify:track:5e7H5fHl3pXjJUg0006wsu","I'm Every Woman","spotify:artist:6mQfAAqZGBzIfrmlZCeaYT, spotify:artist:73Np75Wv2tju61Eo9Zw4IR","Chaka Khan, Idina Menzel","spotify:album:0tayM2GlisDe9qAd2OfinV","I'm Every Woman","spotify:artist:6mQfAAqZGBzIfrmlZCeaYT, spotify:artist:73Np75Wv2tju61Eo9Zw4IR","Chaka Khan, Idina Menzel","2021-03-08","https://i.scdn.co/image/ab67616d0000b2730dd0c16b7bda8e6237259820","1","1","291784","https://p.scdn.co/mp3-preview/00816da6d1f902e3dadb830ca3483d466d163ff9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-03-11T17:26:29Z","dance pop,disco,funk,motown,neo soul,post-disco,quiet storm,soul,urban contemporary,hollywood,show tunes","0.693","0.504","1","-12.099","1","0.0548","0.00748","0.00352","0.0957","0.503","114.452","4","","CARE USA","C 2021 CARE USA, P 2021 CARE USA"
"spotify:track:7mnGQesk1TzQLzQ9bYWZPR","She's so High","spotify:artist:3KEb1kbIZN5jumsjFEWgSW","Tal Bachman","spotify:album:3v17hBg9lx5vdJQ8Dfr6OD","Tal Bachman","spotify:artist:3KEb1kbIZN5jumsjFEWgSW","Tal Bachman","1999-02-23","https://i.scdn.co/image/ab67616d0000b273f875c8285d7f26a42baaa2a0","1","2","224693","https://p.scdn.co/mp3-preview/4554c4f666f713acc1508fdd8f24c709f21e5fe8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2020-08-05T16:14:06Z","pop rock","0.537","0.84","9","-4.626","1","0.0363","0.2","0.00000215","0.0998","0.211","124.269","4","","Columbia","P (P) 1999 Sony Music Entertainment Inc."
"spotify:track:5ihS6UUlyQAfmp48eSkxuQ","Landslide","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:5VIQ3VaAoRKOEpJ0fewdvo","Fleetwood Mac","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1975-07-11","https://i.scdn.co/image/ab67616d0000b2734fb043195e8d07e72edc7226","1","8","199493","https://p.scdn.co/mp3-preview/8f5c821de4d47066ac5e68d58fd180975c86530d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:","2020-08-05T16:14:06Z","album rock,classic rock,mellow gold,rock,soft rock,yacht rock","0.414","0.161","7","-22.32","0","0.0318","0.883","0.000223","0.117","0.423","159.375","4","","Warner Records","C © 1975 Warner Records Inc., P ℗ 1975 Warner Records Inc."
"spotify:track:5n1amEDwVKucAGMqePk9yN","Young Turks - 2008 Remaster","spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT","Rod Stewart","spotify:album:16B8kK28QgKIYTb7XyLMuj","The Definitive Rod Stewart","spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT","Rod Stewart","2008-11-17","https://i.scdn.co/image/ab67616d0000b273757a1aa49c9dfedf621cb855","1","15","302413","https://p.scdn.co/mp3-preview/775f837852d1ef53dfbbd404e0c3bd5341ea187b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-09-30T18:07:06Z","mellow gold,soft rock","0.641","0.821","5","-8.783","0","0.0325","0.274","0.487","0.138","0.705","161.143","4","","Rhino/Warner Records","C © 2008 Warner Records Inc., P ℗ 2008 Warner Records Inc. Marketed by Warner Music Group."
"spotify:track:4JGKZS7h4Qa16gOU3oNETV","Dreams","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","spotify:album:0AP5O47kJWlaKVnnybKvQI","Everybody Else Is Doing It, So Why Can't We?","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","1993-03-01","https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451","1","2","271560","https://p.scdn.co/mp3-preview/bc403fe8282af8e69c8271913ac3228fab0e1f71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2020-08-05T16:14:06Z","irish rock,pop rock,rock","0.551","0.643","4","-13.091","1","0.0353","0.00313","0.00385","0.421","0.514","128.661","4","","Island Records","C © 1993 The Island Def Jam Music Group, P ℗ 1993 The Island Def Jam Music Group"
"spotify:track:27L8sESb3KR79asDUBu8nW","Stacy's Mom","spotify:artist:1pgtr4nhBQjp9oCUBPyYWh","Fountains Of Wayne","spotify:album:6TZp52tXShLQbq8yNMxqNT","Welcome Interstate Managers","spotify:artist:1pgtr4nhBQjp9oCUBPyYWh","Fountains Of Wayne","2003-01-01","https://i.scdn.co/image/ab67616d0000b273079e826265dffc3a8a26bac5","1","3","197986","https://p.scdn.co/mp3-preview/073dcab03ac9c4347e59d44d17318867ae45ca14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:","2020-08-05T16:14:06Z","alternative rock,pop rock,power pop","0.774","0.75","11","-4.927","0","0.0412","0.00207","0.0000178","0.0808","0.927","118.015","4","","S-Curve Records","C © 2003 S-Curve 2, P ℗ 2003 EMI Music North America"
"spotify:track:0SMkzFGJOBFDI9KfYD55L0","There She Goes","spotify:artist:47Z8LEl3LnQkcpva0xSthT","The La's","spotify:album:4tCf15W7qHi3jE0PdljddW","The La's","spotify:artist:47Z8LEl3LnQkcpva0xSthT","The La's","1990","https://i.scdn.co/image/ab67616d0000b2738a9c1b058c215b14983e0725","1","5","162160","https://p.scdn.co/mp3-preview/0b0dbb9594290eeb40b68aed861e7316cfd672fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2021-09-30T18:26:12Z","britpop","0.536","0.854","7","-6.907","1","0.0298","0.0129","0.743","0.156","0.905","122.733","4","","UMC (Universal Music Catalogue)","C © 2008 Polydor Ltd. (UK), P This Compilation ℗ 2008 Polydor Ltd. (UK)"
"spotify:track:5xC8uOesnn0udeXAYlAnoY","Alright","spotify:artist:0sHeX8oQ6o7xic3wMf4NBU","Supergrass","spotify:album:3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","spotify:artist:0sHeX8oQ6o7xic3wMf4NBU","Supergrass","1995-05-15","https://i.scdn.co/image/ab67616d0000b2737d2fd2378160e40c96bc61ff","1","4","180880","https://p.scdn.co/mp3-preview/b8476ad1aa953668867aa8fadbfb2a9800ad017e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:","2020-08-05T16:14:06Z","alternative rock,britpop,modern rock,oxford indie,pop rock,rock","0.467","0.958","4","-4.808","0","0.0775","0.000479","0.199","0.299","0.701","145.92","4","","Echo","C © 1995 The Echo Label Limited, a BMG Company trading as ECHO, P ℗ 1995 The Echo Label Limited, a BMG Company trading as ECHO"
"spotify:track:1udKn1oNKYQSQ9OmiIWCMu","Do You Believe in Magic?","spotify:artist:7CCn4PFRRRZF127jtCBAUe","The Lovin' Spoonful","spotify:album:5bx2ZHa0KUDMD5T0r9V030","Do you Believe In Magic","spotify:artist:7CCn4PFRRRZF127jtCBAUe","The Lovin' Spoonful","1965-11","https://i.scdn.co/image/ab67616d0000b2730b6b12fd915f73fce8082de3","1","1","125826","https://p.scdn.co/mp3-preview/95037df16fe3bd8f68ce06a0ff3240be8949face?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2021-09-30T18:07:06Z","brill building pop,bubblegum pop,classic rock,country rock,folk,folk rock,mellow gold,merseybeat,psychedelic rock,rock,rock-and-roll,roots rock,soft rock,soul","0.553","0.738","0","-7.963","1","0.0457","0.213","0","0.339","0.759","138.602","4","","Buddah","P (P) 2002 BMG Heritage"
"spotify:track:4ZoBC5MhSEzuknIgAkBaoT","My Life","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","spotify:album:1HmCO8VK98AU6EXPOjGYyI","52nd Street","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","1978-10-13","https://i.scdn.co/image/ab67616d0000b2731d4675d5a0345bb93686e4b6","1","3","284000","https://p.scdn.co/mp3-preview/d5681b0bf1b85cc070a61964e615df004d61c13b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2020-08-05T16:14:06Z","classic rock,folk rock,mellow gold,piano rock,rock,singer-songwriter,soft rock","0.741","0.647","2","-12.878","1","0.0427","0.108","0.00139","0.0555","0.804","131.097","4","","Columbia","P (P) 1978 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:6ZapsNk1ZpaebNXAIohP9R","Home","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","spotify:album:4EBtalKeisyblXwox9mMXf","Up From Below","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","2009-07-14","https://i.scdn.co/image/ab67616d0000b27393769b06d10205212197060a","1","6","303200","","false","0","spotify:user:","2020-08-05T16:14:06Z","chamber pop,double drumming,indie folk,la indie,modern rock,stomp and holler","0.542","0.589","2","-6.623","1","0.0318","0.292","0.000522","0.177","0.137","111.665","4","","Vagrant","C (C) 2009 Community Records/Fairfax Recordings, P (P) 2009 Community Records/Fairfax Recordings"
"spotify:track:2dtK02TSAuTvVYU2wGAVG0","Still the One","spotify:artist:1667U2YoucgG5Pdvm2M59c","Orleans","spotify:album:47YQQPzYY32yZbWC40mlku","Waking & Dreaming","spotify:artist:1667U2YoucgG5Pdvm2M59c","Orleans","1976","https://i.scdn.co/image/ab67616d0000b27343e597e14a18269a47430add","1","6","234040","https://p.scdn.co/mp3-preview/3ab42b8c71c16a3852dbcb22617ef0a0dad64733?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2021-09-30T18:07:06Z","album rock,bubblegum pop,classic rock,country rock,folk rock,mellow gold,soft rock,yacht rock","0.565","0.615","4","-10.793","1","0.0384","0.0487","0.00000193","0.16","0.591","143.928","4","","Rhino/Elektra","C © 2006 Elektra Entertainment Group Manufactured & Marketed by Rhino Entertainment Company, P ℗ 2006 Elektra Entertainment Group Manufactured & Marketed by Rhino Entertainment Company"
"spotify:track:263aNAQCeFSWipk896byo6","Friday I'm in Love","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:3x1CmNdXWU0DzpTZXFFRZu","Wish","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","1992-04-21","https://i.scdn.co/image/ab67616d0000b273e410fa31e3dfcc7521cde86d","1","7","214400","https://p.scdn.co/mp3-preview/00b147aa44994cf24c63165fecfcd5c0ff441459?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:","2021-09-30T18:26:12Z","new wave,permanent wave,rock,uk post-punk","0.526","0.762","0","-12.437","0","0.0342","0.000972","0.000116","0.338","0.505","136.203","4","","Elektra Records","C © 1992 Fiction Songs Ltd, P ℗ 1992 Elektra Entertainment, a division of Warner Communications Inc."
"spotify:track:58E1XVmZTODC67YNjneuXM","Tainted Love","spotify:artist:6aq8T2RcspxVOGgMrTzjWc","Soft Cell","spotify:album:1R4TikWrz6Mz53aB66dZRn","Non-Stop Erotic Cabaret","spotify:artist:6aq8T2RcspxVOGgMrTzjWc","Soft Cell","1981","https://i.scdn.co/image/ab67616d0000b273db5f42a5cd45458926cab59d","1","2","153840","https://p.scdn.co/mp3-preview/fd41a15ffde14f603a49fa9810b2621a43b0faa6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2020-08-05T16:14:06Z","new romantic,new wave,new wave pop,post-punk,synthpop","0.542","0.45","7","-9.931","0","0.0361","0.558","0.00000643","0.579","0.626","144.437","4","","Island Records","C © 2002 Mercury Records Limited, P ℗ 2002 Mercury Records Limited"
